BL,BZ,CSDK,DD,DLYK,DTJ,DTMDQ,GL,GT,HQL,JFDQ,JM,LC,LHS,NW,PZ,STSS,WZ,XD,YA,YG,ZHDQ,ZJK,ZSGMT
6.585,6.895,5.615,6.22,5.875,6.1,6.785,6.805,5.4662500000000005,6.495,6.965,6.86,6.905847949999998,4.835,4.25,6.16,3.555,6.22,7.29,6.335,3.975,6.855,6.875,6.22
6.805,6.853333333,5.263333333,6.1675,6.06,6.445,6.873333333,7.063333333,5.6925,6.6825,7.373333333,7.27,6.905847949999998,4.6375,4.583333333,6.1175,3.936666667,6.3725,7.373333333,6.69,4.3525,7.953333333,6.815,6.48
6.868333333,7.001666667,5.165,6.24,5.781666667,6.438333333,7.17,7.22,4.935,6.725,7.378333333,7.053333333,6.905847949999998,4.668333333,5.115,6.136666667,3.638333333,6.363333333,7.186666667,6.818333333,4.718333333,7.348333333,7.02,6.523333333
7.133333333,7.3,5.356,6.438,6.49,6.0,6.833333333,7.431666667,5.816666667,6.75,7.411666667,7.135,6.905847949999998,7.535,5.39,6.201666667,3.491666667,6.425,7.353333333,6.955,5.491666667,7.116666667,7.455,6.731666667
7.206,7.588,5.212,6.125,6.814,5.788,6.822,7.742,5.804,7.112,7.556,6.588,6.905847949999998,3.886,5.516,6.298,3.464,6.6225,7.492,7.242,5.998,7.748,7.456,7.048
7.063333333,7.698333333,5.466666667,5.856,6.488333333,5.74,6.686666667,7.911666667,5.313333333,7.203333333,7.725,6.348333333,6.905847949999998,4.493333333,5.071666667,6.435,3.836666667,6.703333333,7.615,7.528333333,6.006666667,7.525,7.206666667,7.131666667
6.78,7.943333333,5.568333333,5.8975,6.608333333,5.93,7.126666667,7.84,5.495,7.38,8.031666667,6.821666667,6.905847949999998,5.26,5.32,6.168333333,4.125,6.555,7.878333333,7.746666667,5.315,7.786666667,6.766666667,7.176666667
6.27,8.12,5.215,5.74,6.53,5.735,6.955,7.7,5.8,7.195,7.52,7.825,6.905847949999998,5.445,4.19,6.2,3.915,6.25,7.565,7.415,4.965,7.425,6.28,7.045
6.279114583333333,8.099367346938775,5.241666666666666,5.764108843530613,6.512819727897959,5.7205850340204085,6.949319727897959,7.702916666666667,5.7572789115714285,7.161568027204082,7.506690136061224,7.771156462591837,6.905847949999998,5.455677083333334,4.221302083333334,6.140673469387755,3.901863945571429,6.201908163265306,7.544527210877551,7.417604166666667,4.9870833333333335,7.408700680265306,6.293588435367347,7.011156462591837
6.2882291666666665,8.07873469387755,5.2683333333333335,5.788217687061224,6.495639455795919,5.706170068040817,6.9436394557959185,7.7058333333333335,5.714557823142857,7.128136054408164,7.493380272122448,7.717312925183673,6.905847949999998,5.466354166666667,4.252604166666667,6.081346938775511,3.888727891142857,6.153816326530612,7.524054421755102,7.420208333333333,5.009166666666666,7.392401360530612,6.307176870734694,6.977312925183673
6.29734375,8.058102040816326,5.295,5.812326530591837,6.478459183693878,5.691755102061225,6.937959183693877,7.70875,5.671836734714286,7.094704081612245,7.480070408183673,7.6634693877755105,6.905847949999998,5.4770312500000005,4.28390625,6.022020408163265,3.875591836714286,6.105724489795918,7.503581632632653,7.4228125,5.03125,7.376102040795918,6.320765306102041,6.94346938777551
6.306458333333333,8.0374693877551,5.321666666666666,5.836435374122449,6.461278911591837,5.677340136081633,6.932278911591837,7.711666666666667,5.629115646285714,7.061272108816326,7.466760544244898,7.6096258503673475,6.905847949999998,5.487708333333334,4.3152083333333335,5.962693877551021,3.862455782285714,6.057632653061225,7.4831088435102044,7.425416666666667,5.053333333333333,7.359802721061224,6.334353741469388,6.9096258503673464
6.3155729166666665,8.016836734693877,5.348333333333334,5.860544217653062,6.4440986394897966,5.662925170102041,6.926598639489796,7.714583333333334,5.586394557857143,7.027840136020409,7.453450680306122,7.555782312959184,6.905847949999998,5.498385416666667,4.346510416666667,5.903367346938776,3.849319727857143,6.00954081632653,7.4626360543877555,7.428020833333333,5.0754166666666665,7.34350340132653,6.347942176836735,6.875782312959184
6.3246875,7.996204081632652,5.375,5.884653061183673,6.4269183673877555,5.6485102041224495,6.920918367387755,7.7175,5.543673469428572,6.99440816322449,7.440140816367347,7.501938775551021,6.905847949999998,5.509062500000001,4.3778125,5.8440408163265305,3.8361836734285713,5.961448979591837,7.4421632652653065,7.430625,5.0975,7.3272040815918364,6.361530612204082,6.841938775551021
6.333802083333333,7.975571428571428,5.401666666666666,5.908761904714286,6.409738095285714,5.634095238142858,6.915238095285714,7.720416666666667,5.500952380999999,6.960976190428572,7.426830952428571,7.448095238142857,6.905847949999998,5.519739583333333,4.409114583333333,5.784714285714286,3.823047619,5.9133571428571425,7.4216904761428575,7.433229166666667,5.119583333333333,7.3109047618571426,6.375119047571429,6.808095238142857
6.3429166666666665,7.954938775510203,5.428333333333333,5.932870748244898,6.392557823183673,5.619680272163266,6.909557823183674,7.723333333333334,5.458231292571428,6.927544217632653,7.413521088489795,7.394251700734694,6.905847949999998,5.5304166666666665,4.440416666666667,5.725387755102041,3.8099115645714288,5.865265306122449,7.4012176870204085,7.435833333333333,5.141666666666667,7.294605442122449,6.388707482938776,6.774251700734694
6.35203125,7.934306122448979,5.455,5.95697959177551,6.375377551081633,5.605265306183674,6.903877551081632,7.72625,5.415510204142857,6.894112244836735,7.40021122455102,7.340408163326531,6.905847949999998,5.54109375,4.471718750000001,5.6660612244897965,3.796775510142857,5.817173469387755,7.3807448978979595,7.4384375,5.16375,7.278306122387755,6.402295918306122,6.7404081633265305
6.361145833333333,7.913673469387755,5.4816666666666665,5.981088435306122,6.358197278979592,5.590850340204082,6.898197278979592,7.729166666666667,5.372789115714285,6.860680272040817,7.386901360612245,7.286564625918367,6.905847949999998,5.551770833333333,4.503020833333334,5.606734693877551,3.783639455714286,5.769081632653061,7.3602721087755105,7.441041666666667,5.185833333333333,7.262006802653061,6.415884353673469,6.706564625918367
6.3702604166666665,7.89304081632653,5.508333333333333,6.005197278836735,6.341017006877551,5.5764353742244905,6.892517006877551,7.732083333333334,5.330068027285714,6.827248299244898,7.373591496673469,7.232721088510204,6.905847949999998,5.562447916666667,4.534322916666667,5.547408163265306,3.770503401285714,5.720989795918367,7.3397993196530615,7.443645833333333,5.207916666666667,7.245707482918367,6.429472789040816,6.672721088510204
6.379375,7.872408163265305,5.535,6.029306122367347,6.323836734775511,5.562020408244898,6.88683673477551,7.735,5.287346938857143,6.7938163264489795,7.360281632734694,7.178877551102041,6.905847949999998,5.573125,4.565625000000001,5.488081632653062,3.757367346857143,5.672897959183674,7.3193265305306126,7.44625,5.2299999999999995,7.229408163183673,6.443061224408163,6.638877551102041
6.388489583333333,7.851775510204081,5.5616666666666665,6.053414965897959,6.30665646267347,5.547605442265306,6.881156462673469,7.737916666666667,5.244625850428571,6.760384353653062,7.3469717687959175,7.1250340136938775,6.905847949999998,5.5838020833333335,4.596927083333334,5.4287551020408165,3.7442312924285712,5.624806122448979,7.298853741408164,7.448854166666667,5.252083333333333,7.213108843448979,6.45664965977551,6.605034013693878
6.3976041666666665,7.831142857142857,5.588333333333333,6.0775238094285715,6.2894761905714285,5.533190476285714,6.875476190571429,7.740833333333334,5.201904762,6.726952380857143,7.333661904857142,7.0711904762857145,6.905847949999998,5.594479166666667,4.628229166666667,5.369428571428571,3.731095238,5.576714285714286,7.278380952285715,7.451458333333333,5.274166666666667,7.196809523714285,6.470238095142857,6.5711904762857145
6.40671875,7.810510204081632,5.615,6.101632652959184,6.272295918469388,5.5187755103061225,6.8697959184693875,7.74375,5.1591836735714285,6.693520408061225,7.320352040918367,7.017346938877552,6.905847949999998,5.60515625,4.659531250000001,5.310102040816327,3.7179591835714287,5.528622448979592,7.257908163163266,7.4540625,5.29625,7.180510203979591,6.483826530510204,6.537346938877551
6.415833333333333,7.789877551020408,5.641666666666667,6.125741496489796,6.255115646367347,5.504360544326531,6.864115646367347,7.746666666666667,5.116462585142857,6.6600884352653065,7.307042176979591,6.963503401469388,6.905847949999998,5.615833333333334,4.690833333333334,5.250775510204082,3.704823129142857,5.480530612244898,7.237435374040817,7.456666666666667,5.318333333333333,7.1642108842448975,6.497414965877551,6.503503401469388
6.4249479166666665,7.769244897959183,5.668333333333333,6.149850340020408,6.237935374265306,5.489945578346939,6.858435374265306,7.749583333333334,5.073741496714286,6.626656462469388,7.293732313040816,6.909659864061225,6.905847949999998,5.626510416666667,4.722135416666667,5.191448979591837,3.691687074714286,5.432438775510204,7.216962584918368,7.459270833333333,5.340416666666666,7.147911564510204,6.511003401244898,6.469659864061224
6.4340625,7.748612244897958,5.695,6.173959183551021,6.220755102163265,5.475530612367347,6.8527551021632656,7.7525,5.031020408285714,6.59322448967347,7.280422449102041,6.855816326653061,6.905847949999998,5.6371875000000005,4.7534375,5.132122448979592,3.678551020285714,5.3843469387755105,7.196489795795919,7.461875,5.3625,7.13161224477551,6.524591836612245,6.435816326653061
6.443177083333333,7.727979591836734,5.721666666666667,6.198068027081633,6.203574830061225,5.461115646387755,6.847074830061224,7.755416666666667,4.988299319857143,6.559792516877551,7.2671125851632645,6.801972789244898,6.905847949999998,5.647864583333334,4.784739583333334,5.072795918367348,3.665414965857143,5.336255102040816,7.17601700667347,7.464479166666667,5.3845833333333335,7.115312925040816,6.538180271979592,6.401972789244898
6.4522916666666665,7.70734693877551,5.748333333333333,6.222176870612245,6.186394557959184,5.4467006804081635,6.841394557959184,7.758333333333334,4.945578231428572,6.526360544081633,7.253802721224489,6.748129251836735,6.905847949999998,5.658541666666667,4.816041666666667,5.013469387755102,3.652278911428571,5.288163265306123,7.155544217551021,7.467083333333333,5.406666666666666,7.099013605306122,6.551768707346939,6.368129251836734
6.46140625,7.686714285714285,5.775,6.246285714142857,6.169214285857143,5.432285714428572,6.835714285857143,7.76125,4.902857143,6.492928571285715,7.240492857285714,6.694285714428571,6.905847949999998,5.66921875,4.84734375,4.954142857142857,3.639142857,5.2400714285714285,7.135071428428572,7.4696875,5.42875,7.082714285571428,6.565357142714286,6.334285714428572
6.470520833333333,7.666081632653061,5.801666666666667,6.27039455767347,6.152034013755102,5.41787074844898,6.830034013755102,7.764166666666667,4.860136054571429,6.459496598489796,7.227182993346938,6.640442177020408,6.905847949999998,5.679895833333333,4.878645833333334,4.894816326530613,3.6260068025714283,5.191979591836734,7.114598639306123,7.472291666666667,5.450833333333334,7.066414965836734,6.578945578081633,6.300442177020408
6.4796354166666665,7.645448979591836,5.828333333333333,6.294503401204082,6.134853741653061,5.403455782469388,6.824353741653061,7.767083333333334,4.817414966142857,6.426064625693877,7.213873129408163,6.5865986396122445,6.905847949999998,5.6905729166666665,4.909947916666667,4.835489795918368,3.612870748142857,5.143887755102041,7.094125850183674,7.474895833333333,5.472916666666666,7.05011564610204,6.59253401344898,6.266598639612245
6.48875,7.6248163265306115,5.855,6.318612244734694,6.11767346955102,5.389040816489796,6.818673469551021,7.7700000000000005,4.774693877714285,6.39263265289796,7.200563265469388,6.5327551022040815,6.905847949999998,5.70125,4.94125,4.776163265306122,3.599734693714286,5.095795918367347,7.073653061061225,7.4775,5.495,7.033816326367347,6.606122448816327,6.232755102204082
6.497864583333333,7.604183673469388,5.881666666666667,6.342721088265306,6.10049319744898,5.3746258505102045,6.8129931974489795,7.772916666666667,4.731972789285714,6.359200680102041,7.1872534015306115,6.478911564795919,6.905847949999998,5.711927083333333,4.972552083333333,4.716836734693878,3.586598639285714,5.047704081632653,7.053180271938776,7.480104166666667,5.517083333333333,7.017517006632653,6.619710884183673,6.198911564795918
6.5069791666666665,7.583551020408163,5.908333333333333,6.366829931795919,6.083312925346939,5.360210884530613,6.807312925346939,7.775833333333334,4.689251700857143,6.325768707306123,7.173943537591836,6.425068027387756,6.905847949999998,5.722604166666667,5.003854166666667,4.657510204081633,3.573462584857143,4.999612244897959,7.032707482816327,7.482708333333333,5.539166666666667,7.001217686897959,6.63329931955102,6.165068027387755
6.51609375,7.5629183673469385,5.9350000000000005,6.39093877532653,6.066132653244898,5.345795918551021,6.801632653244898,7.7787500000000005,4.646530612428571,6.292336734510204,7.160633673653061,6.371224489979592,6.905847949999998,5.73328125,5.03515625,4.5981836734693875,3.560326530428571,4.951520408163265,7.012234693693878,7.4853125,5.561249999999999,6.9849183671632655,6.646887754918367,6.131224489979592
6.525208333333333,7.542285714285714,5.961666666666667,6.415047618857143,6.048952381142858,5.331380952571429,6.7959523811428575,7.781666666666667,4.603809524,6.258904761714286,7.147323809714285,6.317380952571429,6.905847949999998,5.7439583333333335,5.066458333333333,4.538857142857143,3.547190476,4.903428571428571,6.991761904571429,7.487916666666667,5.583333333333333,6.968619047428572,6.660476190285714,6.097380952571429
6.5343229166666665,7.521653061224489,5.988333333333333,6.439156462387755,6.0317721090408165,5.316965986591837,6.790272109040816,7.784583333333334,4.5610884355714285,6.225472788918368,7.13401394577551,6.263537415163265,6.905847949999998,5.754635416666667,5.0977604166666675,4.479530612244898,3.5340544215714287,4.855336734693878,6.97128911544898,7.490520833333333,5.605416666666667,6.952319727693878,6.674064625653061,6.063537415163266
6.5434375,7.501020408163265,6.015,6.463265305918368,6.014591836938775,5.3025510206122455,6.784591836938776,7.7875000000000005,4.518367347142857,6.192040816122449,7.120704081836735,6.209693877755102,6.905847949999998,5.7653125,5.129062500000001,4.4202040816326535,3.520918367142857,4.807244897959183,6.950816326326531,7.493125,5.6274999999999995,6.936020407959184,6.687653061020408,6.029693877755102
6.552552083333333,7.480387755102041,6.041666666666667,6.487374149448979,5.997411564836735,5.288136054632654,6.778911564836735,7.790416666666667,4.475646258714286,6.158608843326531,7.1073942178979586,6.155850340346939,6.905847949999998,5.775989583333334,5.160364583333334,4.360877551020408,3.5077823127142858,4.75915306122449,6.930343537204082,7.495729166666667,5.649583333333333,6.91972108822449,6.701241496387755,5.995850340346939
6.5616666666666665,7.459755102040816,6.068333333333333,6.511482992979592,5.980231292734694,5.273721088653062,6.773231292734694,7.793333333333334,4.432925170285714,6.125176870530613,7.094084353959183,6.102006802938775,6.905847949999998,5.786666666666667,5.191666666666667,4.301551020408164,3.494646258285714,4.711061224489796,6.909870748081633,7.498333333333333,5.671666666666667,6.903421768489796,6.714829931755102,5.962006802938776
6.57078125,7.4391224489795915,6.095,6.535591836510204,5.963051020632653,5.25930612267347,6.767551020632653,7.796250000000001,4.390204081857143,6.091744897734694,7.080774490020408,6.048163265530612,6.905847949999998,5.7973437500000005,5.222968750000001,4.242224489795919,3.481510203857143,4.662969387755102,6.889397958959184,7.5009375,5.69375,6.887122448755102,6.728418367122449,5.928163265530612
6.579895833333333,7.418489795918367,6.121666666666667,6.559700680040816,5.945870748530612,5.244891156693878,6.761870748530613,7.799166666666667,4.347482993428571,6.058312924938775,7.067464626081632,5.9943197281224485,6.905847949999998,5.808020833333334,5.254270833333334,4.1828979591836735,3.468374149428571,4.614877551020408,6.868925169836735,7.503541666666667,5.715833333333333,6.870823129020408,6.742006802489796,5.894319728122449
6.5890104166666665,7.397857142857142,6.148333333333333,6.5838095235714285,5.928690476428572,5.2304761907142865,6.756190476428571,7.802083333333334,4.3047619049999994,6.0248809521428575,7.054154762142857,5.940476190714286,6.905847949999998,5.818697916666666,5.285572916666667,4.123571428571429,3.455238095,4.5667857142857144,6.848452380714286,7.506145833333333,5.737916666666667,6.854523809285714,6.755595237857143,5.8604761907142855
6.598125,7.3772244897959185,6.175,6.607918367102041,5.911510204326531,5.216061224734695,6.750510204326531,7.805000000000001,4.262040816571428,5.991448979346939,7.040844898204082,5.886632653306123,6.905847949999998,5.829375,5.3168750000000005,4.064244897959184,3.442102040571428,4.51869387755102,6.827979591591837,7.50875,5.76,6.8382244895510205,6.76918367322449,5.826632653306122
6.607239583333333,7.356591836734694,6.201666666666666,6.632027210632653,5.8943299322244895,5.201646258755103,6.74482993222449,7.807916666666667,4.219319728142857,5.958017006551021,7.027535034265306,5.83278911589796,6.905847949999998,5.840052083333333,5.348177083333334,4.004918367346939,3.428965986142857,4.470602040816327,6.807506802469388,7.511354166666667,5.7820833333333335,6.821925169816327,6.782772108591837,5.792789115897959
6.6163541666666665,7.335959183673469,6.2283333333333335,6.656136054163265,5.877149660122449,5.187231292775511,6.739149660122449,7.810833333333334,4.176598639714285,5.924585033755102,7.01422517032653,5.778945578489796,6.905847949999998,5.8507291666666665,5.379479166666667,3.9455918367346943,3.4158299317142857,4.422510204081632,6.787034013346939,7.513958333333333,5.804166666666666,6.805625850081633,6.796360543959184,5.758945578489796
6.62546875,7.315326530612245,6.255,6.6802448976938775,5.859969388020408,5.172816326795918,6.733469388020408,7.813750000000001,4.133877551285714,5.891153060959184,7.000915306387755,5.725102041081632,6.905847949999998,5.86140625,5.41078125,3.886265306122449,3.402693877285714,4.374418367346939,6.76656122422449,7.5165625,5.82625,6.789326530346939,6.809948979326531,5.725102041081633
6.634583333333333,7.29469387755102,6.281666666666666,6.70435374122449,5.842789115918367,5.158401360816327,6.727789115918368,7.816666666666667,4.091156462857143,5.857721088163266,6.987605442448979,5.671258503673469,6.905847949999998,5.872083333333333,5.442083333333334,3.8269387755102042,3.389557822857143,4.326326530612245,6.746088435102041,7.519166666666667,5.848333333333333,6.773027210612245,6.823537414693878,5.6912585036734695
6.6436979166666665,7.274061224489795,6.308333333333334,6.728462584755102,5.825608843816326,5.143986394836735,6.722108843816327,7.819583333333334,4.048435374428571,5.824289115367347,6.974295578510204,5.617414966265306,6.905847949999998,5.882760416666667,5.473385416666667,3.7676122448979594,3.376421768428571,4.27823469387755,6.725615645979592,7.521770833333333,5.870416666666666,6.756727890877551,6.837125850061225,5.657414966265306
6.6528125,7.253428571428572,6.335,6.752571428285714,5.808428571714286,5.129571428857143,6.716428571714286,7.822500000000001,4.005714286,5.790857142571429,6.960985714571428,5.563571428857143,6.905847949999998,5.8934375,5.5046875,3.7082857142857146,3.363285714,4.230142857142857,6.705142856857143,7.524375,5.8925,6.740428571142857,6.850714285428571,5.623571428857143
6.661927083333333,7.232795918367347,6.361666666666666,6.776680271816327,5.791248299612245,5.115156462877551,6.710748299612245,7.825416666666667,3.9629931975714285,5.7574251697755106,6.947675850632653,5.509727891448979,6.905847949999998,5.9041145833333335,5.5359895833333335,3.64895918367347,3.3501496595714286,4.182051020408164,6.684670067734694,7.526979166666667,5.914583333333333,6.724129251408163,6.864302720795918,5.58972789144898
6.6710416666666665,7.212163265306122,6.388333333333334,6.800789115346939,5.774068027510204,5.100741496897959,6.705068027510205,7.828333333333334,3.920272109142857,5.723993196979592,6.934365986693877,5.455884354040816,6.905847949999998,5.914791666666667,5.567291666666668,3.5896326530612246,3.337013605142857,4.133959183673469,6.664197278612245,7.529583333333333,5.9366666666666665,6.707829931673469,6.877891156163265,5.555884354040817
6.68015625,7.191530612244898,6.415,6.824897958877551,5.756887755408163,5.086326530918368,6.699387755408163,7.831250000000001,3.877551020714286,5.690561224183673,6.921056122755101,5.402040816632653,6.905847949999998,5.92546875,5.598593750000001,3.53030612244898,3.3238775507142857,4.085867346938775,6.643724489489796,7.5321875,5.95875,6.691530611938775,6.891479591530612,5.522040816632654
6.689270833333333,7.170897959183673,6.441666666666666,6.849006802408163,5.739707483306122,5.071911564938776,6.693707483306123,7.834166666666667,3.8348299322857144,5.657129251387755,6.907746258816326,5.34819727922449,6.905847949999998,5.936145833333334,5.629895833333334,3.470979591836735,3.310741496285714,4.0377755102040815,6.623251700367347,7.534791666666667,5.980833333333333,6.6752312922040815,6.905068026897959,5.48819727922449
6.6983854166666665,7.150265306122449,6.468333333333334,6.873115645938775,5.722527211204081,5.057496598959184,6.688027211204082,7.837083333333334,3.7921088438571426,5.623697278591837,6.894436394877551,5.294353741816327,6.905847949999998,5.946822916666667,5.6611979166666675,3.41165306122449,3.2976054418571428,3.9896836734693877,6.602778911244898,7.537395833333333,6.002916666666667,6.658931972469388,6.918656462265306,5.454353741816327
6.7075,7.129632653061225,6.495,6.897224489469387,5.705346939102041,5.043081632979592,6.682346939102041,7.84,3.7493877554285713,5.590265305795919,6.881126530938775,5.240510204408164,6.905847949999998,5.9575,5.692500000000001,3.3523265306122454,3.2844693874285715,3.941591836734694,6.582306122122449,7.54,6.025,6.642632652734694,6.932244897632653,5.4205102044081634
6.716614583333333,7.109,6.5216666666666665,6.921333333,5.688166667,5.028666667,6.676666667,7.842916666666667,3.706666667,5.556833333,6.867816667,5.186666667,6.699646667,5.968177083333334,5.723802083333334,3.293,3.271333333,3.8935,6.561833333,7.542604166666667,6.047083333333333,6.626333333,6.945833333,5.386666667
6.7257291666666665,7.57,6.548333333333334,6.9155,5.975,4.972166667,6.708333333,7.845833333333333,4.215833333,5.669833333,6.79435,5.233333333,5.950121667,5.978854166666666,5.755104166666667,3.301333333,3.361,3.896833333,6.524833333,7.545208333333333,6.069166666666667,6.877,7.4355,5.653333333
6.73484375,6.8055,6.575,7.123,6.121166667,5.240666667,6.578333333,7.84875,4.597166667,5.708,6.6545,5.626,5.803345,5.98953125,5.786406250000001,3.430666667,3.738666667,4.049166667,6.4195,7.5478125,6.09125,6.664666667,7.8105,5.325
6.743958333333333,6.604333333,6.601666666666667,7.427333333,6.3835,5.4455,6.585,7.851666666666667,4.680333333,6.134333333,6.728616667,5.9115,5.580896667,6.000208333333333,5.817708333333334,3.458833333,4.394166667,3.947166667,6.417833333,7.550416666666667,6.113333333333333,6.3762,7.934666667,5.378333333
6.7530729166666665,6.5644,6.628333333333334,7.785833333,6.501,5.7875,6.393333333,7.854583333333333,4.939833333,6.63875,6.436433333,6.958333333,5.306978333,6.0108854166666665,5.849010416666667,3.4635,4.405166667,3.901833333,6.316833333,7.553020833333333,6.135416666666666,6.469666667,7.989,4.82
6.7621875,6.472166667,6.655,7.568666667,6.272333333,6.074833333,6.101666667,7.8575,4.524333333,5.748833333,5.933266667,6.763833333,5.732643333,6.0215625,5.8803125000000005,3.239833333,3.723333333,3.939666667,6.456833333,7.555625,6.1575,5.668,7.280333333,4.458333333
6.771302083333333,6.614333333,6.681666666666667,6.944,5.879833333,5.655666667,6.335,7.860416666666667,4.356333333,5.6198,5.9458,6.624833333,5.218013333,6.032239583333333,5.911614583333334,2.530666667,3.649333333,4.047833333,6.7155,7.558229166666667,6.179583333333333,5.590833333,7.659,4.915
6.7804166666666665,6.701,6.708333333333334,6.4048,5.541,5.707833333,6.068333333,7.863333333333333,3.410166667,5.506,5.6179,6.176333333,4.907531667,6.042916666666667,5.942916666666667,2.528833333,3.3155,3.998,6.658833333,7.560833333333333,6.201666666666666,5.6245,7.664,4.996666667
6.78953125,6.741166667,6.735,6.74,5.552,5.881833333,5.713333333,7.86625,3.414666667,5.373333333,5.607516667,5.684,5.153938333,6.05359375,5.97421875,2.614,3.202833333,3.5345,6.5895,7.5634375,6.22375,5.67,7.420166667,4.746666667
6.798645833333333,6.850166667,6.761666666666667,6.321,5.519333333,5.774166667,5.921666667,7.869166666666667,3.828166667,5.106833333,5.638283333,5.316,5.214521667,6.0642708333333335,6.005520833333334,2.690833333,3.359,3.592,6.737,7.566041666666667,6.245833333333334,5.978166667,7.232666667,4.735
6.8077604166666665,6.786333333,6.788333333333334,5.545166667,5.338,6.027833333,6.063333333,7.872083333333333,3.863833333,4.8265,5.811366667,5.089,5.56777,6.074947916666667,6.036822916666667,2.795833333,3.512833333,3.773833333,6.746166667,7.568645833333333,6.267916666666666,5.827833333,7.311666667,4.835
6.816875,6.734,6.815,5.285,5.470833333,5.791,6.16,7.875,3.6945,5.036,6.066166667,5.1565,4.8898875,6.085625,6.068125,5.8785,3.2455,4.140666667,6.963,7.57125,6.29,6.007833333,7.564666667,4.976666667
6.825989583333333,7.011833333,6.841666666666667,5.149,5.912666667,5.452333333,6.083333333,7.877916666666667,3.7095,5.140666667,6.10325,5.234833333,5.510221667,6.096302083333334,6.0994270833333335,4.9375,3.279833333,4.3765,6.656333333,7.573854166666667,6.312083333333334,6.2935,7.734666667,4.916666667
6.8351041666666665,7.168666667,6.868333333333334,5.2415,6.0055,5.235166667,6.413333333,7.880833333333333,4.057166667,5.224333333,6.089166667,5.640833333,5.492775,6.106979166666667,6.130729166666667,3.9965,3.4685,4.473,6.650833333,7.576458333333333,6.3341666666666665,6.139166667,7.408333333,5.646666667
6.84421875,7.189833333,6.8950000000000005,5.648666667,6.338,4.754333333,6.551666667,7.88375,4.492666667,5.6475,6.021083333,6.0705,5.425861667,6.11765625,6.16203125,4.733166667,3.5255,4.451,6.742,7.5790625,6.35625,6.381833333,7.348166667,5.516666667
6.853333333333333,7.201166667,6.921666666666667,5.700166667,5.976833333,4.759833333,6.47,7.886666666666667,4.775333333,5.4305,5.877183333,6.065833333,4.909528333,6.128333333333333,6.193333333333333,3.875666667,3.401833333,4.273166667,6.536333333,7.581666666666667,6.378333333333333,6.214666667,6.755833333,5.308333333
6.8624479166666665,6.986833333,6.948333333333333,5.486333333,5.905,4.366666667,5.916666667,7.889583333333333,5.252333333,5.2535,5.677566667,5.874166667,4.796698333,6.139010416666666,6.224635416666667,3.812,3.262666667,4.236333333,6.463,7.584270833333333,6.400416666666667,5.601,6.612333333,4.988333333
